start_time,end_time,duration,average_B,MFR_axis_x,MFR_axis_y,MFR_axis_z,altitude,azimuth,beta,diameter,speed,density
2022-01-25/01:42:00,2022-01-25/02:17:00,35,9.056,0.524305403,-0.82678926,-0.203773066,101.76,-57.62,0.115006477,312656.3854,302.977,7.943
2022-01-25/07:12:00,2022-01-25/07:58:00,46,9.117,-0.205238938,0.519688725,0.829337478,33.97,111.55,0.300265729,391171.2084,340.009,7.769
2022-01-25/10:30:00,2022-01-25/11:44:00,74,11.396,-0.133632511,0.968813419,-0.208669513,102.04,97.85,0.104462564,659575.7829,363.585,7.658
2022-01-25/15:37:00,2022-01-25/16:17:00,40,10.358,0.463625193,0.043747045,-0.884950817,152.25,5.39,0.458364725,503761.3043,396.005,7.507
2022-01-25/16:29:00,2022-01-25/17:13:00,44,9.726,0.436745286,0.669403911,-0.600959241,126.94,56.88,0.440726936,548328.9744,402.06,7.479
2022-01-25/17:19:00,2022-01-25/17:51:00,32,8.628,0.907167792,-0.243481308,-0.343166888,110.07,-15.02,0.718723118,153134.4523,406.503,7.596
2022-01-25/18:04:00,2022-01-25/18:57:00,53,7.941,0.555125713,-0.803153694,-0.216286063,102.49,-55.35,0.762316167,570806.1278,435.178,7.529
2022-01-26/00:37:00,2022-01-26/01:42:00,65,6.419,0.424233109,0.905477226,0.011716534,89.33,64.9,0.668434739,978427.3566,460.378,5.178
2022-01-26/03:40:00,2022-01-26/04:54:00,74,6.531,-0.759276688,0.460523009,0.459801644,62.63,148.76,0.441955507,724730.5502,466.699,4.487
2022-01-28/00:34:00,2022-01-28/01:14:00,40,5.378,0.622824728,0.770607471,0.135105833,82.24,51.05,0.558675945,442003.7,449.829,3.819
2022-01-28/05:15:00,2022-01-28/08:42:00,207,4.212,-0.448540598,0.328441024,-0.831226707,146.22,143.79,0.418911785,1958333.81,459.132,2.482
2022-01-28/08:49:00,2022-01-28/09:19:00,30,3.471,-0.399050802,0.891609728,-0.21398738,102.36,114.11,0.463019669,359823.8811,448.512,2.114
2022-01-28/14:48:00,2022-01-28/18:25:00,217,5.816,-0.559944451,0.805739224,0.192993835,78.87,124.8,0.155359447,2336300.686,436.646,2.843
2022-01-28/19:34:00,2022-01-28/20:27:00,53,6.987,-0.975280046,0.13140434,-0.177656144,100.23,172.33,0.150908872,197559.3773,440.472,3.327
2022-01-28/22:40:00,2022-01-28/23:18:00,38,6.777,-0.482581854,0.165311068,-0.860108733,149.33,161.09,0.371825129,541208.1828,443.954,3.75
2022-01-29/01:07:00,2022-01-29/01:37:00,30,6.206,-0.705913246,-0.640992463,-0.301355749,107.54,-137.76,0.231418625,250168.3476,446.829,4.088
2022-01-29/04:15:00,2022-01-29/05:14:00,59,6.797,-0.440881729,0.564244926,-0.69803369,134.27,128,0.649198472,742056.8251,451.026,4.568
2022-01-29/11:44:00,2022-01-29/12:22:00,38,6.293,-0.240296289,0.897257924,-0.370386213,111.74,104.99,0.989739656,554705.2727,492.324,4.193
2022-01-30/21:11:00,2022-01-30/21:57:00,46,5.118,-0.617442608,0.213620156,-0.75705421,139.21,160.92,0.166225597,510044.0631,443.376,2.475
2022-01-31/00:54:00,2022-01-31/03:54:00,180,5.049,0.263656288,-0.818073213,-0.511117995,120.74,-72.14,0.144149989,2356269.58,453.589,1.577
2022-01-31/05:25:00,2022-01-31/09:59:00,274,5.186,-0.665674806,0.226541787,-0.711024523,135.32,161.21,0.170896962,2370937.266,422.802,1.551
2022-01-31/12:31:00,2022-01-31/18:50:00,379,5.803,-0.534352303,0.656598449,-0.532302737,122.16,129.14,0.154034019,3852818.358,440.434,2.006
2022-02-01/00:45:00,2022-02-01/01:41:00,56,5.909,-0.529284954,0.795095742,-0.296108425,107.22,123.65,0.381735772,537010.7688,439.873,3.527
2022-02-01/02:24:00,2022-02-01/03:29:00,65,5.884,-0.41005078,0.856865644,-0.312473625,108.21,115.57,0.456882,477221.221,428.105,3.757
2022-02-01/05:38:00,2022-02-01/06:34:00,56,5.014,-0.677058041,-0.725811422,0.121615387,83.01,-133.01,0.749818444,448831.8491,409.971,3.719
2022-02-01/11:32:00,2022-02-01/12:21:00,49,4.519,-0.149846047,0.943974197,-0.294039041,107.1,99.02,0.817252934,454926.2182,376.861,3.648
2022-02-01/15:03:00,2022-02-01/17:33:00,150,5.175,-0.975881755,0.212122753,0.051563799,87.04,167.74,0.38275975,253478.3048,352.607,3.596
2022-02-02/06:25:00,2022-02-02/07:24:00,59,8.443,-0.131345585,0.474990517,0.870133519,29.53,105.46,0.59933418,913994.9707,436.444,9.469
2022-02-03/17:43:00,2022-02-03/18:13:00,30,4.309,0.281874031,-0.928057253,0.243427396,75.91,-73.11,0.306018949,524775.1331,534.997,5.076
2022-02-04/03:10:00,2022-02-04/04:12:00,62,7.103,-0.531953514,-0.807083964,0.256205142,75.15,-123.39,0.299261689,861284.7711,513.656,4.47
2022-02-04/04:39:00,2022-02-04/09:13:00,274,10.863,0.18926236,-0.905140221,-0.380658746,112.37,-78.19,0.056007642,4544961.805,507.195,4.342
2022-02-04/17:16:00,2022-02-04/20:43:00,207,9.596,0.112197801,-0.626246035,-0.771510005,140.49,-79.84,0.108858094,2268188.914,476.343,4.847
2022-02-05/01:40:00,2022-02-05/02:17:00,37,7.087,0.115736961,-0.983058453,0.142130271,81.83,-83.29,0.306350052,720841.2165,467.889,4.489
2022-02-05/02:32:00,2022-02-05/03:23:00,51,6.608,0.007594436,-0.942093015,0.335265756,70.41,-89.54,0.459582686,858622.3368,466.757,4.438
2022-02-05/05:55:00,2022-02-05/06:25:00,30,6.517,0.793105304,-0.342922747,0.503376722,59.78,-23.38,0.385943562,280179.304,463.164,4.274
2022-02-05/07:15:00,2022-02-05/07:53:00,38,7.611,0.625859976,-0.732693255,0.267319798,74.5,-49.5,0.340288788,398963.3255,462.152,4.543
2022-02-05/08:26:00,2022-02-05/08:58:00,32,8.243,0.586193264,-0.664766073,-0.463102072,117.59,-48.59,0.240631729,323950.8807,471.776,3.186
2022-02-05/12:15:00,2022-02-05/13:29:00,74,5.93,0.995682478,-0.086649798,-0.033288609,91.91,-4.97,0.53521359,34244.33572,530.139,3.567
2022-02-05/15:48:00,2022-02-05/16:28:00,40,5.209,0.914560318,-0.130558014,0.382797748,67.49,-8.12,0.872148097,222772.0403,534.428,4.004
2022-02-05/18:21:00,2022-02-05/19:47:00,86,5.169,-0.178479567,-0.406115681,0.89622277,26.33,-113.72,0.990098,1655486.952,568.065,3.676
2022-02-06/20:16:00,2022-02-06/20:46:00,30,4.257,0.174832612,-0.983785331,0.040000316,87.71,-79.92,0.597010136,389194.7209,518.243,1.444
2022-02-07/01:53:00,2022-02-07/02:35:00,42,3.806,0.987521827,-0.156532392,-0.017270567,90.99,-9.01,0.341690719,33146.45142,481.163,1.335
2022-02-07/07:54:00,2022-02-07/08:56:00,62,3.31,0.971275985,0.221843585,0.086072139,85.06,12.87,0.454513758,329788.6165,453.39,1.42
2022-02-07/10:24:00,2022-02-07/11:32:00,68,3.147,-0.470286101,-0.880577922,-0.058425795,93.35,-118.11,0.699380398,723634.3985,448.436,1.546
2022-02-07/14:43:00,2022-02-07/17:06:00,143,3.6,0.028391846,-0.975682557,-0.217342153,102.55,-88.33,0.416721344,1856125.397,439.052,1.791
2022-02-07/17:39:00,2022-02-07/19:05:00,86,3.519,0.15383634,-0.954050481,-0.257142216,104.9,-80.84,0.261180401,1084457.92,434.491,1.913
2022-02-08/01:51:00,2022-02-08/02:28:00,37,3.199,-0.45750016,-0.866255164,0.200738043,78.42,-117.84,0.51098901,474377.6937,435.181,2.418
2022-02-08/07:22:00,2022-02-08/10:59:00,217,3.693,-0.11479266,-0.83773011,-0.533882856,122.27,-97.8,0.353984892,2540509.556,414.913,2.61
2022-02-09/06:55:00,2022-02-09/08:09:00,74,2.97,-0.546787262,-0.804947555,0.230397746,76.68,-124.19,0.914616704,674929.4377,365.259,3.051
2022-02-10/08:57:00,2022-02-10/09:41:00,44,11.485,0.537845254,-0.63554728,0.553897381,56.37,-49.76,0.146985412,448830.6458,388.459,8.73
2022-02-10/12:55:00,2022-02-10/15:32:00,157,12.802,-0.195967436,-0.946254909,-0.257290632,104.91,-101.7,0.041275192,1756232.814,413.461,5.678
2022-02-10/15:40:00,2022-02-10/17:28:00,108,13.622,-0.47959742,-0.461459339,-0.746352255,138.28,-136.1,0.007105058,1335620.746,410.013,2.122
2022-02-11/00:02:00,2022-02-11/06:57:00,415,11.539,0.515776098,-0.817083597,0.257583976,75.07,-57.74,0.0178192,3510508.336,381.385,3.247
2022-02-11/10:53:00,2022-02-11/12:07:00,74,14.749,-0.044053689,-0.561419368,0.82635802,34.27,-94.49,0.043518979,723311.1422,426.667,11.587
2022-02-11/12:09:00,2022-02-11/16:31:00,262,17.312,-0.246030152,0.139613882,0.959154427,16.43,150.43,0.070661731,4250669.219,417.263,11.014
2022-02-11/16:39:00,2022-02-11/18:22:00,103,16.408,-0.50569874,0.10415712,0.856399477,31.09,168.36,0.249879494,1185704.406,425.402,23.538
2022-02-13/16:46:00,2022-02-13/17:23:00,37,4.11,0.128955901,-0.612432122,-0.779934168,141.25,-78.11,0.512699664,410220.8463,493.341,3.003
2022-02-13/18:42:00,2022-02-13/19:20:00,38,3.787,-0.957860887,-0.286867559,0.014479035,89.17,-163.33,0.87904942,183934.9559,495.059,3.335
2022-02-13/20:06:00,2022-02-13/21:08:00,62,4.103,-0.24827759,-0.605953753,-0.755763471,139.09,-112.28,0.745061576,1002724.144,485.145,3.18
2022-02-14/04:39:00,2022-02-14/06:22:00,103,4.424,-0.169124529,-0.88339299,0.437051237,64.08,-100.84,0.61854583,1362276.868,463.965,3.63
2022-02-14/09:42:00,2022-02-14/10:20:00,38,4.601,-0.946826577,-0.222825631,-0.232095286,103.42,-166.76,0.582684159,191074.3587,444.293,3.601
2022-02-14/15:19:00,2022-02-14/19:53:00,274,4.255,0.938944459,-0.02253061,-0.343330383,110.08,-1.37,0.319155216,858405.469,418.905,3.279
2022-02-14/21:39:00,2022-02-14/23:38:00,119,3.893,0.996949375,0.013112665,0.076941483,85.59,0.75,0.269838661,152173.6547,403.436,2.981
2022-02-15/10:03:00,2022-02-15/14:50:00,287,4.464,0.137612417,-0.972956419,0.185522854,79.31,-81.95,0.280534118,3895322.928,385.277,2.829
2022-02-16/03:36:00,2022-02-16/04:13:00,37,4.068,-0.20978573,-0.819344401,-0.533539832,122.24,-104.36,0.331141382,381247.0157,369.575,3.487
2022-02-16/06:00:00,2022-02-16/07:39:00,99,4.508,0.045810804,-0.984129071,-0.171439126,99.87,-87.33,0.339525104,878363.4485,369.448,4.173
2022-02-16/08:24:00,2022-02-16/09:02:00,38,4.059,0.074769579,-0.981839538,-0.174357906,100.04,-85.65,0.473337799,262505.5075,365.261,4.157
2022-02-17/15:26:00,2022-02-17/16:15:00,49,3.872,-0.033177584,-0.978517771,0.203475401,78.26,-91.94,0.20294638,536139.9273,334.993,2.876
2022-02-17/17:23:00,2022-02-17/18:57:00,94,3.733,-0.024551386,-0.998736143,0.043856204,87.49,-91.41,0.2546767,1043010.548,337.654,3.083
2022-02-17/23:45:00,2022-02-18/01:15:00,90,3.763,0.024335444,-0.912999392,0.40723455,65.97,-88.47,0.268099368,763471.6462,331.168,5.612
2022-02-18/03:26:00,2022-02-18/06:03:00,157,5.189,0.250348479,-0.761890709,0.597367764,53.32,-71.81,0.189821154,1558329.584,331.565,7.505
2022-02-18/07:51:00,2022-02-18/08:59:00,68,7.602,0.466562688,-0.80394578,0.368768811,68.36,-59.87,0.134119704,664394.1863,332.052,9.146
2022-02-18/16:16:00,2022-02-18/17:02:00,46,8.545,0.407530338,-0.82876426,0.38349551,67.45,-63.82,0.161512688,354203.9137,332.932,15.276
2022-02-19/01:35:00,2022-02-19/02:24:00,49,6.981,0.698192656,-0.708294094,-0.104146749,95.98,-45.41,0.232387468,465562.3909,323.005,12.467
2022-02-19/15:15:00,2022-02-19/16:06:00,51,9.341,0.548545778,-0.744167566,-0.381198376,112.41,-53.61,0.334073544,595675.704,387.242,8.435
2022-02-19/16:21:00,2022-02-19/17:10:00,49,9.629,0.577681065,-0.815304279,-0.039541923,92.27,-54.68,0.208707079,357195.5988,383.496,8.564
2022-02-19/17:54:00,2022-02-19/18:36:00,42,8.572,0.434191883,-0.837640822,0.331414044,70.65,-62.6,0.308139414,438598.852,383.798,7.794
2022-02-20/21:33:00,2022-02-20/22:38:00,65,7.921,-0.166287929,0.900288999,0.402278602,66.28,100.46,0.203765899,1111162.642,507.841,2.911
2022-02-21/01:26:00,2022-02-21/02:08:00,42,7.639,-0.833753765,0.520448327,0.184359089,79.38,148.03,0.233217999,250089.881,491.107,3.621
2022-02-21/05:49:00,2022-02-21/06:40:00,51,6.57,-0.752896667,0.566622078,-0.334792703,109.56,143.04,0.448028833,434910.7545,498.743,3.86
2022-02-21/07:52:00,2022-02-21/08:29:00,37,5.434,-0.347849578,-0.003864462,-0.937542439,159.64,-179.36,0.9800933,569926.7721,531.587,4.557
2022-02-21/15:19:00,2022-02-21/16:58:00,99,5.38,-0.739825368,0.622409284,-0.255470634,104.8,139.93,0.801639795,1133092.466,533.832,4.286
2022-02-21/21:21:00,2022-02-21/22:12:00,51,5.43,-0.417123735,0.638488293,-0.646792531,130.3,123.16,0.797648132,862815.3379,535.879,4.098
2022-02-22/08:24:00,2022-02-22/09:13:00,49,5.204,-0.890256584,-0.113209642,-0.441165358,116.18,-172.75,0.856376171,411916.1768,527.553,3.576
2022-02-22/10:48:00,2022-02-22/11:39:00,51,4.785,-0.314604461,0.45007202,0.835738719,33.31,124.95,0.97660321,758826.2636,519.458,3.558
2022-02-23/05:22:00,2022-02-23/06:00:00,38,5.469,-0.967305303,0.21713382,0.131047606,82.47,167.35,0.189591512,105405.3971,450.955,3.243
2022-02-24/14:08:00,2022-02-24/14:50:00,42,3.965,-0.145071715,0.473346204,0.868848443,29.67,107.04,0.389575034,481795.2337,421.118,2.54
2022-02-24/16:05:00,2022-02-24/16:56:00,51,3.867,-0.877047479,0.014295436,0.480190933,61.3,179.07,0.689161599,284796.5887,416.958,3.815
2022-02-24/18:17:00,2022-02-24/20:34:00,137,6.173,0.100863367,0.738952875,0.666164637,48.23,82.23,0.246786207,1750932.062,416.481,4.889
2022-02-24/21:04:00,2022-02-24/22:22:00,78,6.53,-0.731838703,0.483145118,-0.480606824,118.73,146.57,0.272203624,626996.3671,408.863,4.766
2022-02-24/22:31:00,2022-02-24/23:42:00,71,6.615,-0.052134782,0.806933403,-0.588337004,126.04,93.7,0.279104829,1129942.857,409.501,4.699
2022-02-25/03:04:00,2022-02-25/04:38:00,94,7.172,-0.893555582,0.43890059,-0.094471119,95.42,153.84,0.183373943,537403.3443,411.817,4.472
2022-02-25/06:07:00,2022-02-25/06:42:00,35,6.993,-0.713926435,0.43260169,-0.550604045,123.41,148.79,0.599087656,395411.7304,413.156,4.349
2022-02-25/07:00:00,2022-02-25/08:53:00,113,6.809,-0.600009382,0.784973741,-0.154288679,98.88,127.39,0.477842212,802410.8779,413.99,4.276
2022-02-25/10:09:00,2022-02-25/11:00:00,51,6.414,-0.61733371,0.571457803,-0.540680349,122.73,137.21,0.458054125,394290.4299,415.472,4.149
2022-02-25/16:59:00,2022-02-25/17:45:00,46,4.932,-0.161573216,0.984053969,0.074376918,85.73,99.32,0.36806488,634792.1214,415.782,3.498
2022-02-26/03:23:00,2022-02-26/04:37:00,74,2.836,-0.099177904,0.252936453,0.962386072,15.76,111.41,0.767617464,1015973.68,385.43,3.578
2022-02-26/04:49:00,2022-02-26/05:26:00,37,3.103,-0.198009104,0.754808605,-0.625345111,128.71,104.7,0.63085562,380300.3324,382.636,3.648
2022-02-26/09:27:00,2022-02-26/10:57:00,90,3.329,0.436083645,0.693496525,0.573492467,55.01,57.84,0.453228682,784710.7662,371.144,3.998
2022-02-26/14:43:00,2022-02-26/16:09:00,86,3.94,-0.642291784,0.757228315,0.118602447,83.19,130.31,0.440319777,700971.9441,361.486,4.883
2022-02-26/20:16:00,2022-02-26/21:02:00,46,4.224,0.634237289,0.767304897,0.094795674,84.56,50.42,0.545333445,448852.7442,363.809,5.908
2022-02-28/02:52:00,2022-02-28/03:32:00,40,7.613,-0.944736004,0.32721287,-0.02014403,91.15,160.9,0.783913195,114835.3802,483.872,5.388
2022-02-28/08:44:00,2022-02-28/09:30:00,46,6.725,-0.658425927,0.635638058,-0.403037995,113.77,136.01,0.614946961,483190.8052,490.779,3.988
2022-02-28/17:03:00,2022-02-28/17:43:00,40,5.159,-0.871769786,0.489445746,-0.021457179,91.23,150.69,0.55760926,219473.8029,496.702,3.467
2022-02-28/18:02:00,2022-02-28/18:55:00,53,5.061,-0.798460066,0.515217245,-0.311468869,108.15,147.17,0.582794726,348641.1262,497.517,3.398
2022-02-28/20:55:00,2022-02-28/23:18:00,143,6.042,-0.872461557,0.25449115,0.417187095,65.34,163.74,0.390052885,1178358.28,479.996,3.298
2022-03-01/02:41:00,2022-03-01/03:59:00,78,5.184,-0.847977877,0.520265162,-0.101280324,95.81,148.47,0.528451443,605906.4586,484.301,2.863
2022-03-01/05:25:00,2022-03-01/06:09:00,44,5.224,-0.866976619,0.431682944,-0.249000758,104.42,153.53,0.487204075,331041.4113,475.751,2.712
2022-03-01/22:49:00,2022-03-01/23:26:00,37,3.862,-0.520071268,0.678506255,0.518801749,58.75,127.47,0.742822111,376687.5703,475.415,2.783
2022-03-03/17:54:00,2022-03-03/18:26:00,32,3.28,0.887859881,-0.445069879,-0.116694607,96.7,-26.62,0.90183717,160274.338,368.338,14.631
2022-03-03/18:38:00,2022-03-03/19:37:00,59,5.704,0.999351621,0.034439985,-0.010501162,90.6,1.97,0.5250929,11627.68066,372.795,14.084
2022-03-03/20:03:00,2022-03-03/20:41:00,38,7.262,0.688409626,-0.714305699,0.125934958,82.77,-46.06,0.395179182,400572.0526,378.586,13.376
2022-03-03/21:02:00,2022-03-03/22:10:00,68,6.352,0.932616591,-0.166033641,0.320404708,71.31,-10.09,0.789007306,252931.2545,384.36,12.672
2022-03-04/08:43:00,2022-03-04/09:23:00,40,5.612,-0.015904486,-0.999866128,0.003849406,89.78,-90.91,0.919281363,468926.0046,438.753,6.138
2022-03-04/09:27:00,2022-03-04/11:06:00,99,6.345,0.757523179,-0.364250839,-0.541737974,122.8,-25.68,0.606866539,799932.8435,439.275,6.187
2022-03-04/19:23:00,2022-03-04/19:58:00,35,5.895,0.019563287,-0.180484906,-0.983383238,169.54,-83.81,0.656955004,359681.3265,428.168,5.582
2022-03-04/21:02:00,2022-03-04/21:34:00,32,5.148,0.904393494,-0.411073774,0.114415355,83.43,-24.44,0.921564937,148037.0143,411.898,5.811
2022-03-05/02:04:00,2022-03-05/02:42:00,38,6.66,0.629143238,-0.774681449,0.063620605,86.35,-50.92,0.399010807,354951.1467,412.57,5.267
2022-03-05/03:39:00,2022-03-05/04:30:00,51,6.886,0.916339815,-0.362014532,-0.171075612,99.85,-21.56,0.332711399,292056.9393,420.55,5.154
2022-03-05/09:57:00,2022-03-05/11:23:00,86,9.115,0.334053516,0.267342418,-0.90384531,154.67,38.67,0.296894997,855301.3391,452.122,4.717
2022-03-05/11:25:00,2022-03-05/14:02:00,157,10.516,-0.030163735,0.355265975,-0.934278488,159.11,94.85,0.246467978,2543743.022,462.122,4.58
2022-03-05/15:16:00,2022-03-05/15:53:00,37,7.121,-0.239149258,-0.887382448,0.394157439,66.79,-105.08,0.954613209,546670.0224,472.758,4.615
2022-03-07/01:54:00,2022-03-07/02:43:00,49,3.354,0.49391374,-0.573964834,-0.653156698,130.78,-49.29,0.669142962,603823.0683,460.808,1.526
2022-03-07/09:01:00,2022-03-07/11:45:00,164,4.077,0.199430913,-0.766752958,-0.610177994,127.6,-75.42,0.309561342,1783794.877,437.633,2.202
2022-03-08/00:27:00,2022-03-08/01:45:00,78,3.792,0.084299028,-0.995061755,-0.052399799,93,-85.16,0.765869021,1101540.848,481.189,2.43
2022-03-08/10:44:00,2022-03-08/14:02:00,198,3.704,0.411311388,-0.911103427,-0.02671179,91.53,-65.7,0.306509942,2228344.376,411.694,2.293
2022-03-08/14:26:00,2022-03-08/19:13:00,287,3.902,0.574690402,-0.81779623,-0.030664159,91.76,-54.9,0.228338659,3146604.829,393.941,2.302
2022-03-08/19:55:00,2022-03-08/20:37:00,42,3.578,0.9141559,-0.405263603,0.008965991,89.49,-23.91,0.289013803,192870.1389,381.722,2.307
2022-03-08/22:32:00,2022-03-08/23:37:00,65,3.504,-0.067768671,-0.825570762,-0.56021452,124.07,-94.69,0.311057597,707785.086,371.87,2.312
2022-03-09/01:54:00,2022-03-09/04:46:00,172,3.347,0.905154526,-0.338484108,-0.257145762,104.9,-20.5,0.512595236,759378.3511,358.239,2.586
2022-03-09/09:33:00,2022-03-09/11:26:00,113,3.636,0.224123567,-0.850019455,0.476692468,61.53,-75.23,0.496918261,1131018.06,349.854,2.97
2022-03-10/11:43:00,2022-03-10/13:47:00,124,5.073,-0.403120488,-0.69139725,-0.599553049,126.84,-120.24,0.204320028,942746.4336,334.67,4.609
2022-03-10/14:42:00,2022-03-10/15:26:00,44,5.271,0.078989819,-0.348440796,-0.933996677,159.07,-77.23,0.164577514,402685.7574,326.598,4.706
2022-03-10/15:56:00,2022-03-10/17:22:00,86,6.463,-0.230561972,-0.527205586,-0.817860305,144.87,-113.62,0.073216014,882966.1869,334.364,4.948
2022-03-10/19:58:00,2022-03-11/02:17:00,379,13.549,-0.511654973,0.85443455,-0.090281747,95.18,120.91,0.081381962,3711794.209,367.746,10.171
2022-03-11/02:25:00,2022-03-11/05:09:00,164,10.833,0.893786848,0.446844697,0.038404416,87.8,26.56,0.101873077,953390.5632,367.586,9.147
2022-03-11/05:56:00,2022-03-11/06:29:00,33,9.361,-0.031411845,-0.669402301,-0.74223572,137.92,-92.69,0.219058752,346874.1233,370.82,8.43
2022-03-11/07:23:00,2022-03-11/08:25:00,62,7.97,0.546631992,0.77377969,-0.320091307,108.67,54.76,0.120799012,536193.222,373.114,7.93
2022-03-11/10:05:00,2022-03-11/14:15:00,250,9.108,0.525282383,-0.718460619,0.455952704,62.87,-53.83,0.123861246,2469243.992,379.035,6.669
2022-03-11/20:39:00,2022-03-11/22:56:00,137,8.752,0.613548577,-0.772476494,-0.163823828,99.43,-51.54,0.500997245,1135105.356,389.438,8.869
2022-03-12/00:23:00,2022-03-12/04:33:00,250,7.582,-0.678823054,-0.199550375,-0.706667542,134.96,-163.62,0.277415603,2322849.041,380.634,7.069
2022-03-12/10:26:00,2022-03-12/11:31:00,65,2.936,0.933239281,-0.340500712,0.114559054,83.42,-20.04,0.349908471,200584.2134,363.865,3.653
2022-03-12/15:16:00,2022-03-12/16:50:00,94,3.779,0.678542852,-0.651300132,0.339687765,70.14,-43.83,0.193907261,622949.2673,344.583,2.342
2022-03-12/17:32:00,2022-03-12/18:18:00,46,3.972,0.590458989,-0.805940032,0.042648993,87.56,-53.77,0.113499001,293483.7116,332.361,2.197
2022-03-13/22:16:00,2022-03-13/22:56:00,40,24.798,0.797704101,-0.268984437,-0.539736688,122.67,-18.63,0.061911147,362822.4703,447.53,18.824
2022-03-13/23:17:00,2022-03-14/06:53:00,456,48.782,0.317234576,0.881637692,0.349395514,69.55,70.21,0.01227484,1924699.464,219.745,12.12
2022-03-14/06:58:00,2022-03-14/11:20:00,262,22.411,0.055828482,0.257430077,0.964682817,15.27,77.76,0.001423426,3599619.057,418.424,1.953
2022-03-14/16:30:00,2022-03-14/17:03:00,33,14.639,0.262709469,-0.535292983,0.802773416,36.6,-63.86,0.027344627,411627.0897,408.75,3.304
2022-03-14/20:51:00,2022-03-14/22:13:00,82,12.913,0.419635504,-0.561125576,0.71347338,44.48,-53.21,0.084044494,958505.2299,397.664,5.718
2022-03-15/02:06:00,2022-03-15/02:43:00,37,9.784,0.344983667,-0.182871506,0.920621693,22.98,-27.93,0.224436864,455834.479,386.342,8.191
2022-03-15/05:03:00,2022-03-15/06:37:00,94,11.729,0.3260158,-0.566102684,0.757127166,40.79,-60.06,0.021347841,1319746.653,372.289,2.019
2022-03-15/07:55:00,2022-03-15/09:00:00,65,9.427,-0.041944124,-0.722074032,0.690543115,46.33,-93.32,0.19368349,616783.3181,388.301,2.737
